case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource,AMOUNT_REQ
181447,W_Call_back_incomplete_files,2011-11-13 12:45:52.847000+00:00,2011-11-14 09:21:41.163000+00:00,0,25000
181447,W_Call_back_incomplete_files,2011-11-14 09:21:41.163000+00:00,2011-11-17 14:20:34.929000+00:00,11189,25000
181447,W_Call_back_incomplete_files,2011-11-17 14:20:34.929000+00:00,2011-11-17 15:50:54.494000+00:00,11049,25000
181447,O_SENT_BACK,2011-11-17 15:50:54.494000+00:00,2011-11-18 12:52:37.617000+00:00,11029,25000
181447,W_Call_back_incomplete_files,2011-11-18 12:52:37.617000+00:00,2011-11-18 12:52:40.031000+00:00,0,25000
181447,W_Validate_application,2011-11-18 12:52:40.031000+00:00,2011-11-18 14:31:55.547000+00:00,10138,25000
181447,W_Validate_application,2011-11-18 14:31:55.547000+00:00,2011-11-18 14:35:33.896000+00:00,10138,25000
181447,W_Validate_application,2011-11-18 14:35:33.896000+00:00,2011-11-18 14:53:07.256000+00:00,10138,25000
181447,W_Validate_application,2011-11-18 14:53:07.256000+00:00,2011-11-18 15:00:47.348000+00:00,10629,25000
181447,O_ACCEPTED,2011-11-18 15:00:47.348000+00:00,2011-11-18 15:02:11.161000+00:00,10629,25000
181447,A_APPROVED,2011-11-18 15:02:11.161000+00:00,2011-11-18 15:02:11.161000+00:00,10629,25000
181447,A_REGISTERED,2011-11-18 15:02:11.161000+00:00,2011-11-18 15:02:11.162000+00:00,10629,25000
181447,A_ACTIVATED,2011-11-18 15:02:11.162000+00:00,2011-11-18 15:02:11.162000+00:00,10629,25000
181447,W_Validate_application,2011-11-18 15:02:11.162000+00:00,2011-11-18 15:02:19.264000+00:00,10629,25000
181447,END,2011-11-18 15:02:11.162000+00:00,2011-11-18 15:02:27.366000+00:00,SYSTEM,25000
181450,START,2011-11-01 21:40:23.798000+00:00,2011-11-01 21:40:23.797000+00:00,SYSTEM,15000
181450,A_SUBMITTED,2011-11-01 21:40:23.798000+00:00,2011-11-01 21:40:23.798000+00:00,112,15000
181450,A_PARTLYSUBMITTED,2011-11-01 21:40:23.798000+00:00,2011-11-01 21:40:23.931000+00:00,112,15000
181450,A_PREACCEPTED,2011-11-01 21:40:23.931000+00:00,2011-11-01 21:41:02.899000+00:00,112,15000
181450,A_ACCEPTED,2011-11-01 21:41:02.899000+00:00,2011-11-02 10:16:16.298000+00:00,10861,15000
181450,O_SELECTED,2011-11-02 10:16:16.298000+00:00,2011-11-02 10:19:29.431000+00:00,10861,15000
181450,A_FINALIZED,2011-11-02 10:19:29.431000+00:00,2011-11-02 10:19:29.431000+00:00,10861,15000
181450,O_CREATED,2011-11-02 10:19:29.431000+00:00,2011-11-02 10:19:30.734000+00:00,10861,15000
181450,O_SENT,2011-11-02 10:19:30.734000+00:00,2011-11-02 10:19:30.783000+00:00,10861,15000
181450,W_Complete_application,2011-11-02 10:19:30.783000+00:00,2011-11-02 10:19:32.812000+00:00,10861,15000
181450,W_Call_back_offers,2011-11-02 10:19:32.812000+00:00,2011-11-02 10:20:27.132000+00:00,10861,15000
181450,W_Call_back_offers,2011-11-02 10:20:27.132000+00:00,2011-11-09 12:33:54.120000+00:00,10861,15000
181450,W_Call_back_offers,2011-11-09 12:33:54.120000+00:00,2011-11-10 15:34:33.101000+00:00,10861,15000
181450,A_CANCELLED,2011-11-10 15:34:33.101000+00:00,2011-11-10 15:34:33.104000+00:00,11049,15000
181450,O_CANCELLED,2011-11-10 15:34:33.104000+00:00,2011-11-10 15:34:33.104000+00:00,11049,15000
181450,END,2011-11-10 15:34:33.104000+00:00,2011-11-10 15:34:33.104000+00:00,SYSTEM,15000
181471,START,2011-11-01 22:19:14.556000+00:00,2011-11-01 22:19:14.555000+00:00,SYSTEM,5500
181471,A_SUBMITTED,2011-11-01 22:19:14.556000+00:00,2011-11-01 22:19:14.556000+00:00,112,5500
181471,A_PARTLYSUBMITTED,2011-11-01 22:19:14.556000+00:00,2011-11-01 22:19:14.799000+00:00,112,5500
181471,A_PREACCEPTED,2011-11-01 22:19:14.799000+00:00,2011-11-01 22:19:51.456000+00:00,112,5500
181471,A_ACCEPTED,2011-11-01 22:19:51.456000+00:00,2011-11-02 11:23:05.978000+00:00,10861,5500
181471,O_SELECTED,2011-11-02 11:23:05.978000+00:00,2011-11-02 11:30:28.587000+00:00,10861,5500
181471,A_FINALIZED,2011-11-02 11:30:28.587000+00:00,2011-11-02 11:30:28.587000+00:00,10861,5500
181471,O_CREATED,2011-11-02 11:30:28.587000+00:00,2011-11-02 11:30:29.954000+00:00,10861,5500
181471,O_SENT,2011-11-02 11:30:29.954000+00:00,2011-11-02 11:30:30+00:00,10861,5500
181471,W_Complete_application,2011-11-02 11:30:30+00:00,2011-11-02 11:30:31.344000+00:00,10861,5500
181471,W_Call_back_offers,2011-11-02 11:30:31.344000+00:00,2011-11-03 16:21:11.849000+00:00,11189,5500
181471,A_CANCELLED,2011-11-03 16:21:11.849000+00:00,2011-11-03 16:21:37.873000+00:00,11189,5500
181471,O_CANCELLED,2011-11-03 16:21:37.873000+00:00,2011-11-03 16:21:37.873000+00:00,11189,5500
181471,W_Call_back_offers,2011-11-03 16:21:37.873000+00:00,2011-11-03 16:21:39.850000+00:00,11189,5500
181471,END,2011-11-03 16:21:37.873000+00:00,2011-11-03 16:21:41.827000+00:00,SYSTEM,5500
181480,START,2011-11-01 22:59:59.172000+00:00,2011-11-01 22:59:59.171000+00:00,SYSTEM,30000
181480,A_SUBMITTED,2011-11-01 22:59:59.172000+00:00,2011-11-01 22:59:59.172000+00:00,112,30000
181480,A_PARTLYSUBMITTED,2011-11-01 22:59:59.172000+00:00,2011-11-01 22:59:59.759000+00:00,112,30000
181480,A_PREACCEPTED,2011-11-01 22:59:59.759000+00:00,2011-11-02 09:14:38.617000+00:00,11169,30000
181480,W_Handle_leads,2011-11-02 09:14:38.617000+00:00,2011-11-02 09:14:39.531000+00:00,11169,30000
181480,W_Complete_application,2011-11-02 09:14:39.531000+00:00,2011-11-02 09:22:56.507000+00:00,11189,30000
181480,W_Complete_application,2011-11-02 09:22:56.507000+00:00,2011-11-02 18:58:03.200000+00:00,11181,30000
181480,W_Complete_application,2011-11-02 18:58:03.200000+00:00,2011-11-02 19:00:11.090000+00:00,11181,30000
181480,W_Complete_application,2011-11-02 19:00:11.090000+00:00,2011-11-02 19:24:50.474000+00:00,10913,30000
181480,W_Complete_application,2011-11-02 19:24:50.474000+00:00,2011-11-02 19:30:25.923000+00:00,11119,30000
181480,A_ACCEPTED,2011-11-02 19:30:25.923000+00:00,2011-11-02 19:44:19.907000+00:00,11181,30000
181480,O_SELECTED,2011-11-02 19:44:19.907000+00:00,2011-11-02 19:48:05.492000+00:00,11181,30000
181480,A_FINALIZED,2011-11-02 19:48:05.492000+00:00,2011-11-02 19:48:05.492000+00:00,11181,30000
181480,O_CREATED,2011-11-02 19:48:05.492000+00:00,2011-11-02 19:48:06.467000+00:00,11181,30000
181480,O_SENT,2011-11-02 19:48:06.467000+00:00,2011-11-02 19:48:06.503000+00:00,11181,30000
181480,W_Complete_application,2011-11-02 19:48:06.503000+00:00,2011-11-02 19:48:08.456000+00:00,11181,30000
181480,W_Call_back_offers,2011-11-02 19:48:08.456000+00:00,2011-11-02 19:51:23.026000+00:00,11181,30000
181480,W_Call_back_offers,2011-11-02 19:51:23.026000+00:00,2011-11-02 19:55:44.091000+00:00,11181,30000
181480,W_Call_back_offers,2011-11-02 19:55:44.091000+00:00,2011-11-10 17:31:36.050000+00:00,11181,30000
181480,O_SENT_BACK,2011-11-10 17:31:36.050000+00:00,2011-11-11 12:02:41.212000+00:00,11259,30000
181480,W_Call_back_offers,2011-11-11 12:02:41.212000+00:00,2011-11-11 12:02:42.415000+00:00,11259,30000
181480,W_Validate_application,2011-11-11 12:02:42.415000+00:00,2011-11-11 15:05:39.039000+00:00,0,30000
181480,W_Validate_application,2011-11-11 15:05:39.039000+00:00,2011-11-11 15:06:04.424000+00:00,0,30000
181480,W_Validate_application,2011-11-11 15:06:04.424000+00:00,2011-11-14 20:04:12.513000+00:00,10138,30000
181480,W_Validate_application,2011-11-14 20:04:12.513000+00:00,2011-11-14 20:13:03.242000+00:00,10881,30000
181480,W_Validate_application,2011-11-14 20:13:03.242000+00:00,2011-11-14 20:15:42.644000+00:00,10138,30000
181480,W_Validate_application,2011-11-14 20:15:42.644000+00:00,2011-11-15 14:33:37.171000+00:00,10138,30000
181480,W_Validate_application,2011-11-15 14:33:37.171000+00:00,2011-11-16 13:39:09.260000+00:00,10138,30000
181480,W_Validate_application,2011-11-16 13:39:09.260000+00:00,2011-11-16 13:59:25.437000+00:00,10889,30000
181480,W_Validate_application,2011-11-16 13:59:25.437000+00:00,2011-11-16 14:05:23.988000+00:00,11169,30000
181480,A_DECLINED,2011-11-16 14:05:23.988000+00:00,2011-11-17 09:08:01.873000+00:00,11029,30000
181480,O_DECLINED,2011-11-17 09:08:01.873000+00:00,2011-11-17 09:08:01.873000+00:00,11029,30000
181480,W_Validate_application,2011-11-17 09:08:01.873000+00:00,2011-11-17 09:08:05.324000+00:00,0,30000
181480,END,2011-11-17 09:08:01.873000+00:00,2011-11-17 09:08:08.775000+00:00,SYSTEM,30000
181483,START,2011-11-01 23:02:21.213000+00:00,2011-11-01 23:02:21.212000+00:00,SYSTEM,5000
181483,A_SUBMITTED,2011-11-01 23:02:21.213000+00:00,2011-11-01 23:02:21.213000+00:00,112,5000
181483,A_PARTLYSUBMITTED,2011-11-01 23:02:21.213000+00:00,2011-11-01 23:02:21.404000+00:00,112,5000
181483,A_PREACCEPTED,2011-11-01 23:02:21.404000+00:00,2011-11-01 23:02:56.527000+00:00,112,5000
181483,W_Complete_application,2011-11-01 23:02:56.527000+00:00,2011-11-02 11:33:08.013000+00:00,10861,5000
181483,A_ACCEPTED,2011-11-02 11:33:08.013000+00:00,2011-11-02 12:10:38.574000+00:00,11120,5000
181483,A_FINALIZED,2011-11-02 12:10:38.574000+00:00,2011-11-02 12:11:39.509000+00:00,11120,5000
181483,O_SELECTED,2011-11-02 12:11:39.509000+00:00,2011-11-02 12:11:39.509000+00:00,11120,5000
181483,O_CREATED,2011-11-02 12:11:39.509000+00:00,2011-11-02 12:11:40.089000+00:00,11120,5000
181483,O_SENT,2011-11-02 12:11:40.089000+00:00,2011-11-02 12:11:40.126000+00:00,11120,5000
181483,W_Complete_application,2011-11-02 12:11:40.126000+00:00,2011-11-02 12:11:41.338000+00:00,0,5000
181483,W_Call_back_offers,2011-11-02 12:11:41.338000+00:00,2011-11-02 12:13:41.390000+00:00,0,5000
181483,W_Call_back_offers,2011-11-02 12:13:41.390000+00:00,2011-11-09 12:40:03.902000+00:00,0,5000
181483,O_SENT_BACK,2011-11-09 12:40:03.902000+00:00,2011-11-09 14:46:37.572000+00:00,10609,5000
181483,W_Call_back_offers,2011-11-09 14:46:37.572000+00:00,2011-11-09 14:46:39.644000+00:00,10609,5000
181483,W_Validate_application,2011-11-09 14:46:39.644000+00:00,2011-11-09 15:06:14.588000+00:00,10609,5000
181483,W_Call_back_incomplete_files,2011-11-09 15:06:14.588000+00:00,2011-11-09 17:54:32.484000+00:00,11119,5000
181483,W_Call_back_incomplete_files,2011-11-09 17:54:32.484000+00:00,2011-11-09 18:08:38.767000+00:00,11122,5000
181483,W_Call_back_incomplete_files,2011-11-09 18:08:38.767000+00:00,2011-11-09 18:22:57.860000+00:00,11122,5000
181483,W_Validate_application,2011-11-09 18:22:57.860000+00:00,2011-11-09 18:36:18.807000+00:00,10609,5000
181483,W_Validate_application,2011-11-09 18:36:18.807000+00:00,2011-11-10 06:15:05.712000+00:00,10609,5000
181483,O_ACCEPTED,2011-11-10 06:15:05.712000+00:00,2011-11-10 11:00:25.036000+00:00,10609,5000
181483,A_APPROVED,2011-11-10 11:00:25.036000+00:00,2011-11-10 11:00:25.036000+00:00,10609,5000
181483,A_REGISTERED,2011-11-10 11:00:25.036000+00:00,2011-11-10 11:00:25.037000+00:00,10609,5000
181483,A_ACTIVATED,2011-11-10 11:00:25.037000+00:00,2011-11-10 11:00:25.037000+00:00,10609,5000
181483,W_Validate_application,2011-11-10 11:00:25.037000+00:00,2011-11-10 11:00:32.354000+00:00,10609,5000
181483,END,2011-11-10 11:00:25.037000+00:00,2011-11-10 11:00:39.671000+00:00,SYSTEM,5000
181486,START,2011-11-01 23:08:17.143000+00:00,2011-11-01 23:08:17.142000+00:00,SYSTEM,8000
181486,A_SUBMITTED,2011-11-01 23:08:17.143000+00:00,2011-11-01 23:08:17.143000+00:00,112,8000
181486,A_PARTLYSUBMITTED,2011-11-01 23:08:17.143000+00:00,2011-11-01 23:08:17.239000+00:00,112,8000
181486,A_PREACCEPTED,2011-11-01 23:08:17.239000+00:00,2011-11-02 09:15:17.888000+00:00,11169,8000
181486,W_Handle_leads,2011-11-02 09:15:17.888000+00:00,2011-11-02 09:15:19.153000+00:00,11169,8000
181486,W_Complete_application,2011-11-02 09:15:19.153000+00:00,2011-11-02 09:30:28.082000+00:00,11189,8000
181486,W_Complete_application,2011-11-02 09:30:28.082000+00:00,2011-11-02 12:12:16.735000+00:00,10861,8000
181486,W_Complete_application,2011-11-02 12:12:16.735000+00:00,2011-11-02 15:27:15.406000+00:00,10861,8000
181486,A_ACCEPTED,2011-11-02 15:27:15.406000+00:00,2011-11-02 17:31:18.925000+00:00,10933,8000
181486,O_SELECTED,2011-11-02 17:31:18.925000+00:00,2011-11-02 17:37:48.354000+00:00,10933,8000
181486,A_FINALIZED,2011-11-02 17:37:48.354000+00:00,2011-11-02 17:37:48.354000+00:00,10933,8000
181486,O_CREATED,2011-11-02 17:37:48.354000+00:00,2011-11-02 17:37:49.279000+00:00,10933,8000
181486,O_SENT,2011-11-02 17:37:49.279000+00:00,2011-11-02 17:37:49.305000+00:00,10933,8000
181486,W_Complete_application,2011-11-02 17:37:49.305000+00:00,2011-11-02 17:37:51.338000+00:00,10933,8000
181486,W_Call_back_offers,2011-11-02 17:37:51.338000+00:00,2011-11-02 17:39:51.537000+00:00,10933,8000
181486,O_SENT_BACK,2011-11-02 17:39:51.537000+00:00,2011-11-09 10:34:48.676000+00:00,11029,8000
181486,W_Call_back_offers,2011-11-09 10:34:48.676000+00:00,2011-11-09 10:34:50.947000+00:00,0,8000
181486,O_DECLINED,2011-11-09 10:34:50.947000+00:00,2011-11-11 15:21:25.932000+00:00,10609,8000
181486,A_DECLINED,2011-11-11 15:21:25.932000+00:00,2011-11-11 15:21:25.932000+00:00,10609,8000
181486,W_Validate_application,2011-11-11 15:21:25.932000+00:00,2011-11-11 15:21:29.948000+00:00,10609,8000
181486,END,2011-11-11 15:21:25.932000+00:00,2011-11-11 15:21:33.964000+00:00,SYSTEM,8000
181505,START,2011-11-02 08:14:14.187000+00:00,2011-11-02 08:14:14.186000+00:00,SYSTEM,25000
181505,A_SUBMITTED,2011-11-02 08:14:14.187000+00:00,2011-11-02 08:14:14.187000+00:00,112,25000
181505,A_PARTLYSUBMITTED,2011-11-02 08:14:14.187000+00:00,2011-11-02 08:14:14.404000+00:00,112,25000
181505,A_PREACCEPTED,2011-11-02 08:14:14.404000+00:00,2011-11-02 08:14:45.872000+00:00,112,25000
181505,W_Complete_application,2011-11-02 08:14:45.872000+00:00,2011-11-02 09:12:18.894000+00:00,11189,25000
181505,A_ACCEPTED,2011-11-02 09:12:18.894000+00:00,2011-11-02 10:18:22.099000+00:00,11189,25000
181505,O_SELECTED,2011-11-02 10:18:22.099000+00:00,2011-11-02 10:20:12.001000+00:00,11189,25000
181505,A_FINALIZED,2011-11-02 10:20:12.001000+00:00,2011-11-02 10:20:12.002000+00:00,11189,25000
181505,O_CREATED,2011-11-02 10:20:12.002000+00:00,2011-11-02 10:20:13.207000+00:00,11189,25000
181505,O_SENT,2011-11-02 10:20:13.207000+00:00,2011-11-02 10:20:13.242000+00:00,11189,25000
181505,W_Complete_application,2011-11-02 10:20:13.242000+00:00,2011-11-02 10:20:14.529000+00:00,11189,25000
181505,O_SELECTED,2011-11-02 10:20:14.529000+00:00,2011-11-02 10:21:58.819000+00:00,11189,25000
181505,O_CANCELLED,2011-11-02 10:21:58.819000+00:00,2011-11-02 10:21:58.819000+00:00,11189,25000
181505,O_CREATED,2011-11-02 10:21:58.819000+00:00,2011-11-02 10:22:00.205000+00:00,11189,25000
181505,O_SENT,2011-11-02 10:22:00.205000+00:00,2011-11-02 10:22:00.253000+00:00,11189,25000
181505,W_Call_back_offers,2011-11-02 10:22:00.253000+00:00,2011-11-02 10:22:02.597000+00:00,11189,25000
181505,W_Call_back_offers,2011-11-02 10:22:02.597000+00:00,2011-11-02 10:24:00.459000+00:00,11189,25000
181505,O_SELECTED,2011-11-02 10:24:00.459000+00:00,2011-11-04 11:37:54.033000+00:00,11202,25000
181505,O_CANCELLED,2011-11-04 11:37:54.033000+00:00,2011-11-04 11:37:54.033000+00:00,11202,25000
181505,O_CREATED,2011-11-04 11:37:54.033000+00:00,2011-11-04 11:37:55.077000+00:00,11202,25000
181505,O_SENT,2011-11-04 11:37:55.077000+00:00,2011-11-04 11:37:55.104000+00:00,11202,25000
181505,W_Call_back_offers,2011-11-04 11:37:55.104000+00:00,2011-11-04 11:37:56.755000+00:00,0,25000
181505,W_Call_back_offers,2011-11-04 11:37:56.755000+00:00,2011-11-04 11:39:14.300000+00:00,0,25000
181505,W_Call_back_offers,2011-11-04 11:39:14.300000+00:00,2011-11-04 11:59:40.084000+00:00,0,25000
181505,A_CANCELLED,2011-11-04 11:59:40.084000+00:00,2011-11-11 20:04:58.026000+00:00,11203,25000
181505,O_CANCELLED,2011-11-11 20:04:58.026000+00:00,2011-11-11 20:04:58.026000+00:00,11203,25000
181505,W_Call_back_offers,2011-11-11 20:04:58.026000+00:00,2011-11-11 20:05:00.240000+00:00,11203,25000
181505,END,2011-11-11 20:04:58.026000+00:00,2011-11-11 20:05:02.454000+00:00,SYSTEM,25000
181511,START,2011-11-02 08:39:12.968000+00:00,2011-11-02 08:39:12.967000+00:00,SYSTEM,5000
181511,A_SUBMITTED,2011-11-02 08:39:12.968000+00:00,2011-11-02 08:39:12.968000+00:00,112,5000
181511,A_PARTLYSUBMITTED,2011-11-02 08:39:12.968000+00:00,2011-11-02 08:39:13.442000+00:00,112,5000
181511,A_PREACCEPTED,2011-11-02 08:39:13.442000+00:00,2011-11-02 08:39:50.567000+00:00,112,5000
181511,W_Complete_application,2011-11-02 08:39:50.567000+00:00,2011-11-02 09:17:30.065000+00:00,11189,5000
181511,W_Complete_application,2011-11-02 09:17:30.065000+00:00,2011-11-02 15:16:59.545000+00:00,10861,5000
181511,W_Complete_application,2011-11-02 15:16:59.545000+00:00,2011-11-02 18:24:11.712000+00:00,11181,5000
181511,W_Complete_application,2011-11-02 18:24:11.712000+00:00,2011-11-03 19:15:36.774000+00:00,11181,5000
181511,W_Complete_application,2011-11-03 19:15:36.774000+00:00,2011-11-04 19:41:16.333000+00:00,11122,5000
181511,A_ACCEPTED,2011-11-04 19:41:16.333000+00:00,2011-11-05 11:53:11.688000+00:00,11203,5000
181511,O_SELECTED,2011-11-05 11:53:11.688000+00:00,2011-11-05 11:58:33.235000+00:00,11203,5000
181511,A_FINALIZED,2011-11-05 11:58:33.235000+00:00,2011-11-05 11:58:33.236000+00:00,11203,5000
181511,O_CREATED,2011-11-05 11:58:33.236000+00:00,2011-11-05 11:58:34.412000+00:00,11203,5000
181511,O_SENT,2011-11-05 11:58:34.412000+00:00,2011-11-05 11:58:34.436000+00:00,11203,5000
181511,W_Complete_application,2011-11-05 11:58:34.436000+00:00,2011-11-05 11:58:36.328000+00:00,11203,5000
181511,O_CANCELLED,2011-11-05 11:58:36.328000+00:00,2011-11-05 11:59:26.924000+00:00,11203,5000
181511,O_SELECTED,2011-11-05 11:59:26.924000+00:00,2011-11-05 11:59:26.924000+00:00,11203,5000
181511,O_CREATED,2011-11-05 11:59:26.924000+00:00,2011-11-05 11:59:27.927000+00:00,11203,5000
181511,O_SENT,2011-11-05 11:59:27.927000+00:00,2011-11-05 11:59:27.955000+00:00,11203,5000
181511,W_Call_back_offers,2011-11-05 11:59:27.955000+00:00,2011-11-05 11:59:30.363000+00:00,11203,5000
181511,W_Call_back_offers,2011-11-05 11:59:30.363000+00:00,2011-11-14 11:04:57.821000+00:00,0,5000
181511,O_SENT_BACK,2011-11-14 11:04:57.821000+00:00,2011-11-17 09:49:38.538000+00:00,11029,5000
181511,W_Call_back_offers,2011-11-17 09:49:38.538000+00:00,2011-11-17 09:49:39.784000+00:00,0,5000
181511,W_Validate_application,2011-11-17 09:49:39.784000+00:00,2011-11-21 12:15:06.482000+00:00,10809,5000
181511,W_Call_back_incomplete_files,2011-11-21 12:15:06.482000+00:00,2011-11-21 13:12:46.125000+00:00,0,5000
181511,A_APPROVED,2011-11-21 13:12:46.125000+00:00,2011-11-21 14:30:51.025000+00:00,10809,5000
181511,O_ACCEPTED,2011-11-21 14:30:51.025000+00:00,2011-11-21 14:30:51.025000+00:00,10809,5000
181511,A_ACTIVATED,2011-11-21 14:30:51.025000+00:00,2011-11-21 14:30:51.026000+00:00,10809,5000
181511,A_REGISTERED,2011-11-21 14:30:51.026000+00:00,2011-11-21 14:30:51.026000+00:00,10809,5000
181511,W_Validate_application,2011-11-21 14:30:51.026000+00:00,2011-11-21 14:30:57.244000+00:00,10809,5000
181511,END,2011-11-21 14:30:51.026000+00:00,2011-11-21 14:31:03.462000+00:00,SYSTEM,5000
181517,START,2011-11-02 09:15:19.635000+00:00,2011-11-02 09:15:19.634000+00:00,SYSTEM,8000
181517,A_SUBMITTED,2011-11-02 09:15:19.635000+00:00,2011-11-02 09:15:19.635000+00:00,112,8000
181517,A_PARTLYSUBMITTED,2011-11-02 09:15:19.635000+00:00,2011-11-02 09:15:20.244000+00:00,112,8000
181517,A_PREACCEPTED,2011-11-02 09:15:20.244000+00:00,2011-11-02 09:16:11.670000+00:00,112,8000
181517,A_ACCEPTED,2011-11-02 09:16:11.670000+00:00,2011-11-02 09:49:49.048000+00:00,11189,8000
181517,A_FINALIZED,2011-11-02 09:49:49.048000+00:00,2011-11-02 09:52:06.587000+00:00,11189,8000
181517,O_SELECTED,2011-11-02 09:52:06.587000+00:00,2011-11-02 09:52:06.587000+00:00,11189,8000
181517,O_CREATED,2011-11-02 09:52:06.587000+00:00,2011-11-02 09:52:08.254000+00:00,11189,8000
181517,O_SENT,2011-11-02 09:52:08.254000+00:00,2011-11-02 09:52:08.283000+00:00,11189,8000
181517,W_Complete_application,2011-11-02 09:52:08.283000+00:00,2011-11-02 09:52:10.047000+00:00,11189,8000
181517,W_Call_back_offers,2011-11-02 09:52:10.047000+00:00,2011-11-07 20:51:38.472000+00:00,11119,8000
181517,W_Call_back_offers,2011-11-07 20:51:38.472000+00:00,2011-11-09 12:33:55.824000+00:00,10881,8000
181517,O_SENT_BACK,2011-11-09 12:33:55.824000+00:00,2011-11-14 11:59:13.455000+00:00,11049,8000
181517,W_Call_back_offers,2011-11-14 11:59:13.455000+00:00,2011-11-14 11:59:15.410000+00:00,11049,8000
181517,W_Validate_application,2011-11-14 11:59:15.410000+00:00,2011-11-15 15:06:49.174000+00:00,10138,8000
181517,O_ACCEPTED,2011-11-15 15:06:49.174000+00:00,2011-11-15 15:19:25.566000+00:00,10138,8000
181517,A_APPROVED,2011-11-15 15:19:25.566000+00:00,2011-11-15 15:19:25.566000+00:00,10138,8000
181517,A_REGISTERED,2011-11-15 15:19:25.566000+00:00,2011-11-15 15:19:25.567000+00:00,10138,8000
181517,A_ACTIVATED,2011-11-15 15:19:25.567000+00:00,2011-11-15 15:19:25.567000+00:00,10138,8000
181517,W_Validate_application,2011-11-15 15:19:25.567000+00:00,2011-11-15 15:19:34.169000+00:00,10138,8000
181517,END,2011-11-15 15:19:25.567000+00:00,2011-11-15 15:19:42.771000+00:00,SYSTEM,8000
181520,START,2011-11-02 09:22:39.455000+00:00,2011-11-02 09:22:39.454000+00:00,SYSTEM,30000
181520,A_SUBMITTED,2011-11-02 09:22:39.455000+00:00,2011-11-02 09:22:39.455000+00:00,112,30000
181520,A_PARTLYSUBMITTED,2011-11-02 09:22:39.455000+00:00,2011-11-02 09:22:39.771000+00:00,112,30000
181520,A_PREACCEPTED,2011-11-02 09:22:39.771000+00:00,2011-11-02 09:58:37.278000+00:00,11169,30000
181520,W_Handle_leads,2011-11-02 09:58:37.278000+00:00,2011-11-02 09:58:39.257000+00:00,11169,30000
181520,W_Complete_application,2011-11-02 09:58:39.257000+00:00,2011-11-02 12:20:29.788000+00:00,10861,30000
181520,W_Complete_application,2011-11-02 12:20:29.788000+00:00,2011-11-02 13:00:39.652000+00:00,10861,30000
181520,A_ACCEPTED,2011-11-02 13:00:39.652000+00:00,2011-11-02 13:01:02.828000+00:00,10861,30000
181520,O_SELECTED,2011-11-02 13:01:02.828000+00:00,2011-11-02 13:06:12.523000+00:00,10861,30000
181520,A_FINALIZED,2011-11-02 13:06:12.523000+00:00,2011-11-02 13:06:12.523000+00:00,10861,30000
181520,O_CREATED,2011-11-02 13:06:12.523000+00:00,2011-11-02 13:06:13.876000+00:00,10861,30000
181520,O_SENT,2011-11-02 13:06:13.876000+00:00,2011-11-02 13:06:13.911000+00:00,10861,30000
181520,W_Complete_application,2011-11-02 13:06:13.911000+00:00,2011-11-02 13:06:15.186000+00:00,10861,30000
181520,O_SENT_BACK,2011-11-02 13:06:15.186000+00:00,2011-11-07 12:07:59.411000+00:00,10899,30000
181520,W_Call_back_offers,2011-11-07 12:07:59.411000+00:00,2011-11-07 12:08:01.955000+00:00,10899,30000
181520,W_Validate_application,2011-11-07 12:08:01.955000+00:00,2011-11-07 12:11:13.463000+00:00,10899,30000
181520,W_Validate_application,2011-11-07 12:11:13.463000+00:00,2011-11-07 16:40:34.125000+00:00,0,30000
181520,O_ACCEPTED,2011-11-07 16:40:34.125000+00:00,2011-11-09 12:18:48.242000+00:00,10138,30000
181520,A_REGISTERED,2011-11-09 12:18:48.242000+00:00,2011-11-09 12:18:48.243000+00:00,10138,30000
181520,A_ACTIVATED,2011-11-09 12:18:48.243000+00:00,2011-11-09 12:18:48.243000+00:00,10138,30000
181520,A_APPROVED,2011-11-09 12:18:48.243000+00:00,2011-11-09 12:18:48.243000+00:00,10138,30000
181520,W_Validate_application,2011-11-09 12:18:48.243000+00:00,2011-11-09 12:18:56.845000+00:00,10138,30000
181520,END,2011-11-09 12:18:48.243000+00:00,2011-11-09 12:19:05.447000+00:00,SYSTEM,30000
181523,START,2011-11-02 09:26:09.991000+00:00,2011-11-02 09:26:09.990000+00:00,SYSTEM,20000
181523,A_SUBMITTED,2011-11-02 09:26:09.991000+00:00,2011-11-02 09:26:09.991000+00:00,112,20000
181523,A_PARTLYSUBMITTED,2011-11-02 09:26:09.991000+00:00,2011-11-02 09:26:10.360000+00:00,112,20000
181523,A_PREACCEPTED,2011-11-02 09:26:10.360000+00:00,2011-11-02 09:27:03.188000+00:00,112,20000
181523,A_ACCEPTED,2011-11-02 09:27:03.188000+00:00,2011-11-02 10:01:08.869000+00:00,11189,20000
181523,A_FINALIZED,2011-11-02 10:01:08.869000+00:00,2011-11-02 10:06:01.112000+00:00,11189,20000
181523,O_SELECTED,2011-11-02 10:06:01.112000+00:00,2011-11-02 10:06:01.112000+00:00,11189,20000
181523,O_CREATED,2011-11-02 10:06:01.112000+00:00,2011-11-02 10:06:02.306000+00:00,11189,20000
181523,O_SENT,2011-11-02 10:06:02.306000+00:00,2011-11-02 10:06:02.338000+00:00,11189,20000
181523,W_Complete_application,2011-11-02 10:06:02.338000+00:00,2011-11-02 10:06:04.290000+00:00,11189,20000
